title,url,summary
"RBI policy on expected lines, may cut rates in future: bankers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-on-expected-lines-may-cut-rates-in-future-bankers/articleshow/4035909.cms,"Stating the Reserve Bank's credit policy to be ""on expected lines"", bankers said the RBI could cut key policy rates and ratios in the months to come with demand for credit picking up and inflation remaining subdued."
"RBI policy, budget to drive market in near term: Avinnash Gorakssakar",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/rbi-policy-budget-to-drive-market-in-near-term-avinnash-gorakssakar/articleshow/18032695.cms,"""In all probability, looking at the kind of inflation numbers which came in yesterday, my sense is a 25 bps cut is definitely expected."""
Goldman expects rate cut at RBI policy meeting on poor IIP,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/goldman-expects-rate-cut-at-rbi-policy-meeting-on-poor-iip/articleshow/3580818.cms,"Goldman Sachs says the probability of a rate cut at RBI’s Oct 24 policy meeting has increased, with India’s Industrial Production Index growth for August falling to a low of 1.3% and WPI inflation easing to 11.8 per cent."
"Rupee falls to 50.47, bonds gather steam on RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-falls-to-50-47-bonds-gather-steam-on-rbi-policy/articleshow/4432319.cms,"The bond rally picked up steam on Tuesday, with the yield on the benchmark 10-year bond rallying to a one and a half month low of 6.18%."
RBI Policy: Why are bond yields falling despite no rate cut?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-why-are-bond-yields-falling-despite-no-rate-cut/articleshow/53611893.cms,"Bond yields and prices move in the opposite direction. The benchmark was yielding at 7.13%, three basis points less than the level seen in early trades before policy announcement."
Bond market rally to continue after RBI policy: Devang Shah,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-delivered-more-than-expected-focus-on-growth-revival-comforting-devang-shah/videoshow/78577169.cms,
Market Now: Nifty Auto in red post RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/market-now-nifty-auto-hits-new-high-ahead-of-rbi-policy-meet/articleshow/59876072.cms,"In the Nifty50 pack, 20 stocks were trading in the green, while 31 stocks were in the red."
Why the rupee hit 2-year high post RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/why-the-rupee-hit-2-year-high-post-rbi-policy/articleshow/59885615.cms,"Rupee gained about 0.60 per cent or 38 paisa to close at 63.70, the level last seen on July 23 two years ago. RBI is believed to have intervened to curb the local unit’s sharp rise, dealers said."
Long term bond funds gain currency after RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/long-term-bond-funds-gain-currency-after-rbi-policy/articleshow/59052792.cms,"If RBI cuts rates in the future, long-term bond funds should regain the lost spark once again. Should you bet on them?"
"Auto stocks cheer RBI policy outcome, gain nearly 1%",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/auto-stocks-cheer-rbi-policy-outcome-zoom-nearly-1/articleshow/59035167.cms,"Shares of Bharat Forge, Eicher Motors and Mahindra & Mahindra were among top gainers."
What should be your debt fund strategy after RBI policy?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/what-should-be-your-debt-fund-strategy-after-rbi-policy/articleshow/59035109.cms,"RBI has kept repo rate unchanged in its second bi-monthly monetary policy review. Against this backdrop, what should debt mutual fund investors do?"
Pre-market: Nifty seen opening higher; RBI policy eyed,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/pre-market-nifty-seen-opening-higher-rbi-policy-eyed/articleshow/46831845.cms,It is likely that Reserve Bank of India will keep the key rates unchanged but may signal of easing their stance further.
Hawks take hold in India as RBI policy looks set to tighten,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/hawks-take-hold-in-india-as-rbi-policy-looks-set-to-tighten/articleshow/64379539.cms,The central bank may be set to tighten policy next week to keep inflation in check.
"RBI policy: No immediate hike in rates; but pressure remains, say bankers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-policy-no-immediate-hike-in-rates-but-pressure-remains-say-bankers/articleshow/7359747.cms,"Oriental Bank of Commerce Executive Director S C Sinha, said that banks may have to increase the rates in case credit offtake goes up."
"Currency traders, beware! RBI policy puts unhedged positions in trouble",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/currency-traders-beware-rbi-policy-puts-unhedged-positions-in-trouble/articleshow/52634260.cms,"We may sell dollar in extreme volatility but dollar selling cannot be taken for granted, Rajan told reporters after announcing the bi-monthly credit policy."
Rupee opens 13 paise up ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-opens-13-paise-up-ahead-of-rbi-policy-outcome/articleshow/77386179.cms,The expectation of an announcement of the stimulus package from the US kept the dollar under pressure.
India bonds rise tracking US peers; RBI policy in focus,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/india-bonds-rise-tracking-us-peers-rbi-policy-in-focus/articleshow/123086712.cms,"Indian government bonds saw a rise early Monday, fueled by an increase in U.S. Treasuries and anticipation of the RBI's upcoming rate decision. The 10-year bond yield decreased to 6.3366%. Experts predict the RBI will likely maintain current interest rates. Lower inflation and U.S."
RBI keeps policy rates unchanged. How will it impact your debt mutual funds?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-keeps-policy-rates-unchanged-how-will-it-impact-your-debt-mutual-funds/articleshow/89470823.cms,The Reserve Bank of India on Thursday surprised the money market participants by keeping the rates unchanged in its policy review. The central bank kept repo rate unchanged at 4% for the 10th time in a row. The reverse repo rate has also been kept unchanged at 3.35%.
"Containing inflation RBI's primary focus:Chanda Kochhar, ICICI MD, CEO",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/containing-inflation-rbis-primary-focuschanda-kochhar-icici-md-ceo/articleshow/8153287.cms,"While the RBI's policy stance could result in interest rates rising, it would help maintain financial stability, she said."
"Stock market update: Market turns cautious, but these stock trade higher",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stock-market-update-market-turns-cautious-but-these-stock-trade-higher/articleshow/65224029.cms,Market turned cautious ahead of the RBI's policy meet outcome.
Rupee falls 7 paise to all-time closing low of 88.79 against US dollar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-falls-7-paise-to-all-time-closing-low-of-88-79-against-us-dollar/articleshow/124211699.cms,"The rupee settled at an all-time closing low of 88.79 against the US dollar, pressured by persistent foreign capital outflows and global risk-off sentiments. Investors remain concerned over trade uncertainties and US visa fee hikes, with the upcoming RBI policy meeting and US economic data expected to further influence its trajectory."
"RBI policy just a trigger, high valuations caused market fall: Sachin Shah, Emkay Investment Managers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/rbi-policy-just-a-trigger-high-valuations-caused-market-fall-sachin-shah-emkay-investment-managers/articleshow/47536926.cms,"""The valuations were running ahead of the time. The Q4 numbers did not actually support that. So, RBI policy was just a trigger."""
"GDP shocker & 7 other factors to decide Sensex, Nifty movement this week",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/gdp-shocker-7-other-factors-to-decide-sensex-nifty-movement-this-week/articleshow/115859077.cms,"Sensex and Nifty movements this week will be influenced by several factors, including weak Q2 GDP data, auto sales figures, FII selling trends, and the upcoming RBI meeting. Other key considerations include technical analysis, geopolitical tensions, global economic data points, and crude oil prices. Analysts expect market sideways movements for the next 6-12 months."
RBI needs to take the cue and cut rates aggressively: Sandip Sabharwal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/rbi-needs-to-take-the-cue-and-cut-rates-aggressively-sandip-sabharwal/articleshow/70530412.cms,"At Rs 2 lakh crore, it is the highest liquidity in the system ex demonetisation impact."
"No silver bullet, government working on rate transmission: Jayant Sinha",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/no-silver-bullet-government-working-on-rate-transmission-jayant-sinha/articleshow/51698178.cms,"Sinha said that deposit growth has been a little slower than the past, but there is plenty of deposit in the system to finance projects."
Monetary policy: Time for the RBI to bite the bullet on interest rates?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/et-commentary/monetary-policy-is-it-time-for-the-rbi-to-bite-the-bullet-on-interest-rates/articleshow/86850026.cms,The RBI has been patient and optimistic about inflation so far. But the ripples of inflationary speculation are beginning to be felt in both the financial markets and industry. The bonds and the rupee have come under pressure because of the concerns about the detrimental impact of high energy prices on India's economic recovery and growth.
RBI hikes Repo rate by 35bps; what should be your mutual fund strategy?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-hikes-repo-rate-by-35bps-what-should-be-your-mutual-fund-strategy/articleshow/96048422.cms,"This is the fifth rate hike by the central bank in this financial year. Prior to this, the RBI had raised the repo rate by 40 bps in May and 50 bps in June, August and September."
"Sensex takes winning run to 3rd day, surges 460 pts as investors cheer RBI policy; Nifty tops 17,600",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/sensex-takes-winning-run-to-3rd-day-surges-460-pts-as-investors-cheer-rbi-policy-nifty-tops-17600/videoshow/89478631.cms,
