title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
Minimum GSec holding limit for banks to be cut by 125 bps,https://economictimes.indiatimes.com/markets/stocks/news/minimum-gsec-holding-limit-for-banks-to-be-cut-by-125-bps/articleshow/66964391.cms,The central bank has also adjusted the CRR calculation mechanism to enhance efficiencies.,Positive,0.9173327684402466,0.009625812061131,0.07304146885871887
RBI may raise rates only in FY23: BofA Securities,https://economictimes.indiatimes.com/markets/stocks/news/rbi-may-raise-rates-only-in-fy23-bofa-securities/articleshow/81176013.cms,"""We expect the RBI MPC to remain on hold in FY'22, with oil prices rising, and hike rates by 100bps in FY'23"" said Indranil Sengupta, chief India economist, BofA Securities.",Negative,0.025993790477514267,0.8577522039413452,0.11625398695468903
What to read into RBI’s money policy review: 5 key takeaways,https://economictimes.indiatimes.com/markets/stocks/news/what-to-read-into-rbis-money-policy-review-5-key-takeaways/articleshow/62819708.cms,Reverse repo rate has been retained at 5.75%. The MPC voted 5-1 in favour of a status quo.,Positive,0.6730231046676636,0.043259210884571075,0.28371763229370117
"RBI surprises markets, holds repo rate at 6.5%; stance turns hawkish",https://economictimes.indiatimes.com/markets/stocks/news/rbi-surprises-markets-holds-repo-rate-at-6-5-stance-turns-hawkish/articleshow/66084313.cms,The MPC opted to take a pause after hiking the rates in last two successive policy meets.,Neutral,0.1406451016664505,0.3140625059604645,0.5452924370765686
"Govt taking steps to cap food prices, curb rise in fiscal deficit: MPC member Ashima Goyal",https://economictimes.indiatimes.com/news/economy/indicators/govt-taking-steps-to-cap-food-prices-curb-rise-in-fiscal-deficit-mpc-member-ashima-goyal/articleshow/103073029.cms,"According to Ashima Goyal, an external member of the Monetary Policy Committee, the recent surge in food prices is unlikely to cause general inflation. The government is taking measures to control food prices while also monitoring its fiscal deficit, she said. Goyal stated that the conditions that led to inflation in 2007-13, such as high food inflation and large fiscal deficits, are not present now.",Negative,0.2919003367424011,0.578119695186615,0.12997998297214508
RBI likely to go for 25 bps rate cut,https://economictimes.indiatimes.com/news/economy/policy/rbi-likely-to-go-for-25-bps-rate-cut/articleshow/120044293.cms,"Economists unanimously forecast the Reserve Bank of India to cut the policy interest rate by 25 basis points due to easing domestic inflation. However, opinions are divided on the shift to a monetary stance amid global trade uncertainty and volatile market conditions.",Negative,0.03835049271583557,0.8832265138626099,0.07842295616865158
RBI's newly-constituted MPC to meet for 3-days beginning Wednesday; Decision on October 9,https://economictimes.indiatimes.com/news/economy/policy/rbi-to-hold-policy-meeting-from-october-7-to-october-9/articleshow/78509141.cms,"On September 28, the RBI had postponed the meeting of the Monetary Policy Committee (MPC), which must have a quorum of four, as the appointment of independent members was delayed.",Negative,0.010517260059714317,0.8520907163619995,0.13739195466041565
RBI likely to maintain status quo in upcoming policy review,https://economictimes.indiatimes.com/markets/stocks/news/rbi-likely-to-maintain-status-quo-in-upcoming-policy-review/articleshow/78347111.cms,"RBI governor Shaktikanta Das had earlier said although there was headroom for further monetary policy action, it was important to keep ""our arsenal dry and use it judiciously.""",Neutral,0.224904403090477,0.07308577746152878,0.7020097970962524
Coronavirus has RBI worried; Das says India needs contingency plan,https://economictimes.indiatimes.com/markets/stocks/news/coronavirus-has-rbi-worried-das-says-need-contingency-plan/articleshow/73980240.cms,MPC in a statement said the virus may impact tourist arrivals in India and global trade.,Negative,0.009559166617691517,0.9589591026306152,0.03148173540830612
How Shaktikanta Das plans to win India's reluctant consumer back,https://economictimes.indiatimes.com/news/economy/policy/how-shaktikanta-das-plans-to-win-indias-reluctant-consumer-back/articleshow/73978391.cms,"The RBI has relaxed the cash reserve ratio to boost lending to auto, housing and MSMEs.",Positive,0.7922654747962952,0.0639539510011673,0.14378061890602112
Who's defaulting more on home loans? Those who borrow less than Rs 2 lakh,https://economictimes.indiatimes.com/news/economy/policy/rbi-to-tighten-low-ticket-affordable-housing-norms/articleshow/64478344.cms,"The RBI conducted an analysis of housing loans data wherein it said the level of NPAs for the ticket size of up to Rs 2 lakh was high and ""is rising briskly"".",Positive,0.8743535876274109,0.0208249744027853,0.10482139140367508
"What is RBI trying to achieve with GSAP, VRRR and all that",https://economictimes.indiatimes.com/markets/bonds/what-is-rbi-trying-to-achieve-with-gsap-vrrr-and-all-that/articleshow/81949442.cms,"It is well-understood that the current level of overnight rates is too low and, thus, has limited shelf-life.",Negative,0.014786824584007263,0.8701825141906738,0.1150306910276413
RBI to soon release discussion paper on flexible inflation targeting framework,https://economictimes.indiatimes.com/news/economy/policy/rbi-to-soon-release-discussion-paper-on-flexible-inflation-targeting-framework/articleshow/123145191.cms,"The Reserve Bank of India is set to release a discussion paper on its flexible inflation targeting (FIT) framework, which mandates maintaining CPI inflation at 4% with a +/- 200 basis points band. As the current target is valid until March 2026, the review will involve public consultation and government input, considering the debate around targeting non-food inflation.",Neutral,0.08041656762361526,0.034576304256916046,0.8850070834159851
"A new era of financial oversight and regulation is here, says RBI Deputy Governor",https://economictimes.indiatimes.com/news/economy/policy/a-new-era-of-financial-oversight-and-regulation-is-here-says-rbi-deputy-governor/articleshow/123408853.cms,"The Reserve Bank of India is transitioning towards principle and outcome-based regulations to offer regulated entities greater operational flexibility. This shift, as highlighted by Deputy Governor M Rajeshwar Rao, aims to foster innovation while ensuring consumer protection and financial system resilience. The RBI emphasizes leveraging technology and collaboration to adapt to the evolving financial landscape.",Positive,0.6924211084842682,0.009170220699161291,0.2984086275100708
"Bond yields surge; attractive opportunities emerging in SDLs, says PGIM India MF’s Puneet Pal",https://economictimes.indiatimes.com/markets/bonds/bond-yields-surge-attractive-opportunities-emerging-in-sdls-says-pgim-india-mfs-puneet-pal/articleshow/123825388.cms,"Indian bond yields surged in August, particularly for long-term and state government securities, driven by demand-supply issues and fiscal concerns. Despite a sovereign rating upgrade from S&P, worries about GST rationalization and fiscal deficits persist.",Positive,0.9317479729652405,0.04901444911956787,0.019237637519836426
"F&O Ban: Indiabulls Housing, Manappuram Finance, India Cements under ban on Thursday",https://economictimes.indiatimes.com/markets/stocks/news/fo-ban-indiabulls-housing-manappuram-finance-india-cements-under-ban-on-thursday/articleshow/100837197.cms,"Three stocks, Indiabulls Housing Finance Company, Manappuram Finance and India Cements, will be banned from the trade for Thursday under the future & options (F&O) contracts, despite still being available for the cash market. The F&O contracts of a stock go into ban phase when the open interest exceeds 95% of the market-wide position limits, with the ban only lifted when it falls below 80%. Both the S&P BSE Sensex and Nifty50 indices finished Wednesday's trading higher, ahead of the RBI policy to be published later in the week.",Negative,0.012777251191437244,0.7427559494972229,0.24446673691272736
Rupee off 2-month highs on US dollar short-covering; RBI policy in focus,https://economictimes.indiatimes.com/markets/forex/rupee-off-2-month-highs-on-us-dollar-short-covering-rbi-policy-in-focus/articleshow/19836654.cms,Dealers said dollar demand from oil importers also hurt the rupee while the euro's losses added to the negative sentiment.,Negative,0.017232706770300865,0.9530074596405029,0.029759734869003296
Rupee steady against US dollar in early trade; gilts await RBI policy outcome,https://economictimes.indiatimes.com/markets/forex/rupee-steady-against-us-dollar-in-early-trade-gilts-await-rbi-policy-outcome/articleshow/88066079.cms,"“We have consolidated to a very tight range. From the lows of 75.20 against the US dollar, we have come back roughly to the 75-per dollar level where there is also some degree of exporter selling,” a dealer with a state-owned bank said on condition of anonymity.",Positive,0.8041101098060608,0.15777337551116943,0.03811643645167351
Rupee can find strong support near 53.70 levels ahead of RBI policy,https://economictimes.indiatimes.com/markets/forex/rupee-can-find-strong-support-near-53-70-levels-ahead-of-rbi-policy/articleshow/19014651.cms,USD/INR depreciated by 2.8% (from 53.61 to 55.13) in just 2 days; whereas it was seen taking more than 15 days to appreciate by 2.1% (from 55.13 to 53.97).,Positive,0.8605712056159973,0.11880499869585037,0.020623765885829926
"FIIs lap up put options in run-up to Federal Reserve, RBI policy meets",https://economictimes.indiatimes.com/markets/stocks/news/fiis-lap-up-put-options-in-run-up-to-federal-reserve-rbi-policy-meets/articleshow/48751937.cms,"Purchase of Nifty options, comprising mostly puts, soared to Rs 11,500 crore in August, the highest it has reached so far this year.",Positive,0.9314396381378174,0.019649729132652283,0.04891062155365944
Bank of Baroda passes on 25 bps rate cut to customers,https://economictimes.indiatimes.com/industry/banking/finance/banking/bank-of-baroda-passes-on-25-bps-rate-cut-to-customers/articleshow/120164512.cms,"Bank of Baroda has announced a reduction in its lending rates. This follows the Reserve Bank of India's decision to cut policy rates. The rate cut will benefit retail and MSME loan customers. The bank has reduced its external benchmark-linked lending rates by 25 basis points. However, the marginal cost of funds-based lending rate remains unchanged at 9 percent.",Positive,0.8007330894470215,0.061404142528772354,0.1378626823425293
